273248|6905
273248|87312
273248|1133063
603|6384
603|2975
603|530
603|1331
603|9364
603|532
603|9372
603|7244
603|9374
603|9376
274479|72129
274479|51329
274479|380
274479|1026947
274479|25616
274479|126932
274479|12519
274479|6588
274479|6587
274479|105762
323675|55638
323675|9778
323675|81364
323675|110742
323675|83586
323675|8169
323675|65196
323675|4589
323675|83271
323675|76126
211672|18277
211672|65717
211672|2232
211672|19
211672|4581
211672|12094
211672|118
211672|4495
211672|124747
211672|59450
205596|71580
205596|116
205596|1247
205596|139549
205596|85718
205596|213394
205596|4391
205596|2983
205596|1362119
205596|43034
257087|56731
257087|11155
257087|4888
257087|82663
257087|53441
257087|81316
257087|1246804
257087|1281383
257087|60230
198663|527393
198663|78062
198663|1310760
198663|1389339
198663|25663
198663|93491
198663|1036196
198663|115150
198663|969045
198663|970561
76757|18973
76757|38673
76757|48
76757|37632
76757|230680
76757|89822
76757|109319
76757|47625
76757|1360221
76757|178622
150540|56322
150540|169200
150540|21125
150540|19278
150540|59258
150540|125167
150540|1371894
150540|2882
150540|6677
150540|196502
194662|2232
194662|58225
194662|819
194662|54693
194662|3489
194662|39388
194662|127558
194662|28044
194662|30083
194662|143256
325348|82191
325348|58754
325348|562730
325348|1493218
325348|1169024
325348|1014980
325348|42720
325348|3129
267860|17276
267860|6383
267860|192
267860|9780
267860|6832
267860|5694
267860|17183
267860|115679
267860|8329
267860|33836
262504|94185
262504|587020
262504|37153
262504|996701
262504|3489
262504|1159982
262504|928575
262504|21045
262504|8447
262504|137905
287903|36801
287903|3051
287903|1331652
287903|28638
287903|1259762
287903|1252003
287903|1443677
287903|1909
287903|1048610
287903|1485708
13590|1926
13590|33403
13590|25702
140300|70851
140300|17419
140300|4483
140300|11701
140300|212
140300|20904
140300|140
140300|19274
140300|18897
140300|221581
228150|287
228150|10959
228150|33235
228150|454
228150|19498
228150|83968
228150|15376
228150|1345133
228150|109438
228150|11355
158852|52018
158852|1461
158852|1055230
158852|965224
158852|41419
158852|17696
158852|298410
158852|74428
158852|4445
158852|992427
260346|3896
260346|2178
260346|10696
260346|11825
260346|15336
260346|55585
260346|1280
260346|52476
260346|2221
260346|37204
256961|32895
256961|78436
256961|72968
256961|59296
256961|2203
256961|95136
256961|21356
256961|32897
256961|183490
256961|179508
127585|6968
127585|5530
127585|2387
127585|17288
127585|1327
127585|72129
127585|3292
127585|27578
127585|11023
127585|22970
168259|12835
168259|8167
168259|976
168259|17647
168259|18918
168259|22123
168259|8169
168259|8171
168259|6856
168259|1251069
27205|6193
27205|24045
27205|27578
27205|2524
27205|3899
27205|2037
27205|8293
27205|3895
27205|95697
27205|13022
105864|963134
105864|1476748
105864|2954
105864|3910
105864|1540680
105864|1540681
105864|1540682
105864|1348591
105864|21198
105864|18324
263472|6384
263472|1078608
263472|224513
263472|557303
263472|13023
263472|1049536
263472|1049548
254128|109513
254128|18918
254128|17832
254128|128645
254128|1190654
254128|1050248
254128|65524
254128|1338429
254128|211800
254128|12207
189|2295
189|56731
189|16851
189|24045
189|5916
189|62
189|10912
189|6280
189|352
189|11477
68718|134
68718|27319
68718|6193
68718|11703
68718|2231
68718|27740
68718|27770
68718|1736
68718|1067187
68718|1133063
333371|17628
333371|1230
333371|17487
333371|60881
333371|1354257
333371|51329
333371|8269
333371|1413361
98566|19537
98566|21200
98566|886
98566|64295
98566|80352
98566|1163622
98566|9656
98566|15034
98566|13645
98566|4252
49026|3894
49026|3895
49026|64
49026|1813
49026|2524
49026|8293
49026|24045
49026|192
49026|2037
49026|36594
76338|74568
76338|524
76338|91606
76338|4173
76338|2040
76338|59817
76338|69899
76338|56614
76338|13275
76338|17605
112160|1114607
112160|1114608
112160|1114609
112160|1114610
112160|1114611
112160|1114612
112160|1114613
112160|1114614
273481|5081
273481|1121
273481|16851
273481|8536
273481|19498
273481|206919
273481|52886
273481|17688
273481|36634
273481|167145
270303|1094091
270303|132712
270303|1210610
270303|1361099
270303|1361100
270303|133980
270303|1111695
270303|1588334
270303|1329297
270303|1172147
264660|93210
264660|25072
264660|227454
264660|1457238
264660|17199
264660|1457239
264660|1394342
264660|1457240
264660|1457241
264660|1394348
157350|94185
157350|587020
157350|204
157350|996701
157350|56614
157350|21045
157350|37153
157350|1159982
157350|224181
157350|15852
296098|31
296098|40900
296098|39388
296098|21278
296098|8197
296098|970216
296098|141034
296098|1371012
296098|91453
296098|79991
16869|287
16869|19119
16869|27319
16869|16847
16869|17288
16869|9824
16869|3872
16869|1844
16869|32823
16869|51636
49017|114019
49017|190895
49017|55470
49017|1050248
49017|4391
49017|1330044
49017|84865
49017|2050
49017|20523
49017|62307
205775|74568
205775|239996
205775|2037
205775|2039
205775|17064
205775|20057
205775|1136406
205775|220448
205775|964834
205775|119783
310131|1397778
310131|202032
310131|71083
310131|1397779
310131|1397780
310131|1397781
106646|6193
106646|21007
106646|234352
106646|3497
106646|3026
106646|10297
106646|19498
106646|41561
106646|1211946
106646|1332746
101299|72129
101299|27972
101299|96066
101299|57755
101299|9281
101299|77069
101299|1233
101299|2954
101299|2283
101299|55636
27066|123544
27066|123545
27066|123546
27066|123547
27066|123548
27066|137354
137113|500
137113|5081
137113|2039
137113|2053
137113|119224
137113|147255
137113|93111
137113|1363086
137113|125740
137113|115679
150689|1016168
150689|112
150689|512991
150689|1283
150689|302165
150689|1186087
150689|39459
150689|1640
150689|43547
150689|937
242582|131
242582|2053
242582|14343
242582|97604
242582|53240
242582|18293
242582|59260
242582|1152043
242582|61084
242582|36060
37724|8784
37724|5309
37724|3810
37724|5469
37724|2038
37724|1030261
37724|3926
37724|17064
37724|139549
37724|11045
550|819
550|287
550|7470
550|7499
550|1283
550|7471
550|7497
550|7498
550|7472
550|7219
24428|3223
24428|16828
24428|103
24428|74568
24428|1245
24428|17604
24428|91606
24428|9048
24428|71189
24428|1640
318917|213581
318917|5649
318917|17543
318917|1874
318917|1087
318917|19927
318917|22885
318917|139525
318917|5860
318917|1341436
312221|135651
312221|16483
312221|95047
312221|62561
312221|119598
312221|131423
312221|99166
312221|1537624
312221|13939
312221|1277581
334074|517
334074|63
334074|32597
334074|9780
334074|5694
334074|19655
334074|16407
334074|139654
334074|47468
334074|1446006
680|8891
680|2231
680|139
680|62
680|10182
680|1037
680|7036
680|3129
680|99
680|2319
240832|1245
240832|192
240832|64880
240832|2960
240832|7031
240832|90060
240832|124644
240832|1587629
240832|1587631
240832|1367830
337339|18918
337339|976
337339|12835
337339|1480862
214756|13240
214756|52139
214756|71070
214756|207150
214756|1771
214756|192
214756|33321
214756|9657
214756|2391
214756|17200
198184|82191
198184|76788
198184|985041
198184|985040
198184|20191
198184|6968
198184|10205
198184|1029029
198184|1467496
198184|1217309
91314|13240
91314|2283
91314|61186
91314|1007683
91314|109432
91314|15831
91314|15860
91314|27993
91314|6576
91314|3971
278|504
278|192
278|4029
278|6573
278|6574
278|6575
278|6576
278|6577
278|12645
278|92119
227973|1393177
227973|94011
227973|1393179
227973|1393178
227973|1393180
227973|1256036
227973|1271300
227973|1393181
227973|1393182
227973|1393183
534|3894
534|65731
534|21028
534|56455
534|18997
534|1283
534|4238
534|76542
534|11086
534|13724
207703|1303037
207703|5472
207703|2231
207703|3895
207703|2983
207703|568657
207703|1282054
207703|1709
207703|2
207703|6969
1726|3223
1726|18288
1726|1229
1726|12052
1726|57451
1726|17857
1726|57452
1726|9048
1726|173810
1726|17200
284053|74568
284053|91606
284053|103
284053|112
284053|59817
284053|19137
284053|17605
284053|62561
314365|103
314365|2232
314365|53714
314365|23626
314365|21134
314365|2283
314365|175829
314365|8289
314365|2977
314365|41247
72190|287
72190|175826
72190|1027850
72190|1186840
72190|18473
72190|78050
72190|7219
72190|1180907
72190|119297
72190|2607
238615|10859
238615|2282
238615|76511
238615|1247
238615|70904
238615|404
238615|8536
238615|21429
238615|15543
238615|1451394
318846|3894
318846|4495
318846|30614
318846|287
318846|168877
318846|37154
318846|6832
318846|28847
318846|3141
318846|72638
302156|1269
302156|64
302156|2176
302156|59860
302156|90633
302156|10692
302156|31384
302156|43202
302156|78110
302156|17341
258509|11662
258509|15033
258509|98285
258509|5661
258509|49915
258509|53862
258509|70696
258509|1772
258509|18979
258509|54722
257211|380
257211|1813
257211|14343
257211|521563
257211|1561685
257211|990369
257211|212604
257211|130535
257211|1561688
257211|1368787
752|524
752|1331
752|9029
752|11275
752|5049
752|11276
752|11277
752|11278
752|11279
752|11280
274167|23659
274167|13240
274167|1817
274167|19159
274167|500427
274167|1094385
274167|207606
274167|1049830
274167|1512021
274167|1552636
19995|65731
19995|8691
19995|10205
19995|32747
19995|17647
19995|1771
19995|59231
19995|30485
19995|15853
19995|10964
225886|6941
225886|41088
225886|52997
225886|475512
225886|2879
225886|105648
225886|9279
225886|1306572
225886|1373304
225886|1373306
393|139
393|141
393|589
393|147
393|240171
393|2536
393|6585
393|34721
393|2231
393|140
49521|73968
49521|9273
49521|335
49521|2882
49521|934
49521|43202
49521|1269
49521|22227
49521|2975
49521|213049
10138|3223
10138|12052
10138|1896
10138|1245
10138|2295
10138|6807
10138|2231
10138|9048
10138|21134
10138|52865
264644|60073
264644|1277188
264644|11148
264644|144160
264644|3905
264644|55615
264644|1232769
264644|984711
264644|88933
264644|103284
86331|1016071
86331|1016073
86331|933178
86331|933179
86331|96928
86331|49863
86331|587147
86331|1016075
86331|1016076
86331|1016077
120|109
120|1327
120|110
120|882
120|114
120|655
120|48
120|113
120|1329
120|1330
181533|7399
181533|17838
181533|221581
181533|2157
181533|887
181533|61303
181533|46074
181533|2282
181533|17835
181533|1937
110415|16828
110415|20738
110415|228
110415|5049
110415|3063
110415|478
110415|6944
110415|1125
110415|21689
110415|17486
271718|440414
271718|19278
271718|60073
271718|1219901
271718|503103
271718|3063
271718|107379
271718|113373
271718|56446
271718|65923
49047|18277
49047|1461
49047|228
49047|1223440
49047|58587
49047|1223442
49047|1027852
280996|1327
280996|1425134
280996|350
280996|56103
280996|1225859
280996|9195
280996|1458256
280996|1339677
280996|26854
280996|1356007
258480|112
258480|108916
258480|3497
258480|34490
258480|496470
258480|37154
258480|1367617
258480|586998
258480|1213105
258480|1545496
425|15757
425|5723
425|5724
425|5725
425|70851
425|5726
425|17401
425|5727
425|21088
425|60019
307081|131
307081|53714
307081|2178
307081|1423519
307081|62644
307081|1070339
307081|2038
307081|1347239
307081|1078613
307081|1561575
37265|117296
37265|117297
37265|117298
37265|117299
9325|57329
9325|21877
9325|57330
9325|3361
9325|34759
9325|22602
9325|57331
9325|67290
9325|15661
9325|193778
373314|19536
373314|59860
373314|50463
373314|25002
373314|12041
373314|83271
373314|1158
373314|4173
119450|1333
119450|76512
119450|20286
119450|41292
119450|20750
119450|64
119450|113505
119450|236696
119450|58395
119450|55861
294254|527393
294254|115150
294254|25663
294254|4808
294254|49735
294254|12834
294254|3127
294254|1276
294254|1310760
294254|1036196
122|109
122|1327
122|110
122|882
122|114
122|655
122|1328
122|1329
122|1330
122|1333
195589|19274
195589|29222
195589|9827
195589|54697
195589|54691
195589|543505
195589|14406
195589|54708
195589|1158832
195589|934243
10195|74568
10195|524
10195|91606
10195|4173
10195|1640
10195|52852
10195|9048
10195|10132
10195|17605
10195|56614
10764|8784
10764|18182
10764|8789
10764|5309
10764|3753
10764|59620
10764|2954
10764|35029
10764|2244
10764|62892
22|85
22|118
22|114
22|116
22|1709
22|2449
22|8691
22|378
22|1710
22|1711
807|287
807|192
807|12052
807|6487
807|8655
807|11885
807|1558263
807|534
807|12055
807|38951
13|31
13|35
13|32
13|34
13|33
13|37821
13|204997
13|9640
13|6751
13|37825
1735|18269
1735|1336
1735|10727
1735|49
1735|55900
1735|1620
1735|72040
1735|66717
1735|21354
1735|15498
276907|2524
276907|70456
276907|1303037
276907|11207
276907|228866
276907|2040
276907|220448
276907|9046
276907|145143
276907|1460120
201088|74568
201088|134184
201088|38280
201088|19492
201088|7497
201088|63585
201088|13939
201088|120826
201088|40543
201088|31387
326423|9778
326423|4238
326423|18471
326423|968660
326423|35705
326423|31647
326423|1246572
326423|11868
326423|5726
326423|31711
109445|40462
109445|19394
109445|221611
109445|54415
109445|1188241
109445|21088
109445|8785
109445|70238
109445|16842
109445|1297610
216015|118545
216015|1254583
216015|49971
216015|222130
216015|59251
216015|56680
216015|4726
216015|1089873
216015|94864
216015|540
76203|5294
76203|17288
76203|71580
76203|17142
76203|13242
76203|59233
76203|1267329
76203|467633
76203|34490
76203|287
68721|3223
68721|12052
68721|529
68721|1896
68721|2282
68721|15556
68721|15277
68721|6162
68721|6573
68721|18473
306947|91520
306947|130253
306947|16859
306947|27107
306947|3911
306947|19860
306947|18271
306947|55253
306947|929826
306947|63465
671|10980
671|10989
671|10990
671|194
671|10978
671|1923
671|10979
671|10981
671|10982
671|10983
287948|1047649
287948|56614
287948|1381175
287948|118200
287948|1444141
287948|1545424
287948|230400
287948|145633
287948|238130
287948|12766
227159|23532
227159|58224
227159|95101
227159|4491
227159|1979
227159|134
227159|62064
227159|27319
227159|783
227159|41662
228066|5530
228066|10980
228066|567269
228066|125660
228066|1014931
228066|34546
228066|1371041
228066|1244469
228066|1670
228066|25451
274854|12835
274854|1223793
274854|3895
274854|109
274854|110902
274854|587207
274854|7241
274854|133931
274854|1252871
274854|1378128
500|1037
500|3129
500|147
500|2969
500|884
500|6937
500|6939
500|138
500|6938
500|3206
336004|47296
336004|380
336004|7517
336004|543530
336004|78452
336004|19184
336004|61962
336004|9779
336004|141518
336004|109109
193893|19961
193893|543505
193893|87822
193893|19655
193893|1271
193893|1285499
193893|71403
193893|298410
193893|118593
193893|1214835
265208|976
265208|11665
265208|16501
265208|58635
265208|8256
265208|63522
265208|7133
265208|1206
265208|15250
265208|2283
36557|8784
36557|10912
36557|1019
36557|5309
36557|2954
36557|3753
36557|10916
36557|10917
36557|4812
36557|2244
272|3894
272|3895
272|3896
272|3897
272|64
272|2037
272|207
272|192
272|585
272|3899
8587|53283
8587|4756
8587|15152
8587|16940
8587|20005
8587|56043
8587|69415
8587|78729
8587|8294
8587|10730
147441|3894
147441|33192
147441|1241
147441|84497
147441|77335
147441|77122
147441|10205
147441|2282
147441|765
147441|1264233
49051|1327
49051|7060
49051|30315
49051|1333
49051|112
49051|113
49051|80112
49051|65
49051|109
49051|1331
393544|1607810
393544|1607811
393544|1607812
393544|1607813
393544|1607814
393544|1475807
329004|1137824
329004|76104
329004|37049
329004|229890
329004|1291970
329004|933272
329004|119095
329004|556444
329004|1435392
329004|1389818
287424|1100
287424|17140
287424|20810
287424|565498
287424|129868
287424|283807
287424|483255
287424|1123886
287424|1465051
287424|1317688
335988|13240
335988|61186
335988|19540
335988|15831
335988|1230
335988|3899
335988|31531
393696|562730
393696|86151
393696|1608213
77338|33161
77338|78423
77338|19370
77338|219708
77338|2411
77338|26107
77338|581728
77338|581729
77338|333422
77338|1411815
14160|68812
14160|290
14160|80676
14160|10
14160|18792
14160|7960
14160|7907
14160|84490
14160|84491
14160|84492
222935|94185
222935|1159982
222935|232006
222935|4784
222935|131006
222935|5293
222935|133931
222935|1431805
222935|113373
222935|1279375
365222|1341
365222|117760
365222|1539662
365222|80757
365222|80374
365222|1183808
254470|84223
254470|221581
254470|130640
254470|29221
254470|73128
254470|212604
254470|18980
254470|221098
254470|1107296
254470|999790
585|1230
585|7904
585|7905
585|884
585|5563
585|7906
585|10
585|7907
585|7908
585|7909
68737|1229
68737|1231
68737|25130
68737|227454
68737|239019
68737|938
68737|11616
68737|43202
68737|58319
68737|155282
65496|54228
65496|64751
65496|543835
65496|543836
65496|19122
201085|76070
201085|83002
201085|91606
201085|56365
201085|29862
201085|39659
201085|111090
201085|1511807
201085|1526124
201085|1504950
280|1100
280|2713
280|820
280|418
280|2716
280|3977
280|3978
280|3979
280|3980
280|3981
333385|84223
333385|6807
333385|56675
333385|3129
333385|150
333385|67979
333385|5296
333385|1165616
252838|55638
252838|54415
252838|53862
252838|98394
252838|1215525
252838|215074
252838|18328
252838|9599
252838|15899
252838|13920
8681|3896
8681|10696
8681|11825
8681|55775
8681|55776
8681|3982
8681|49278
8681|2221
8681|9629
8681|35893
673|10980
673|10989
673|10990
673|64
673|11207
673|4566
673|5658
673|1923
673|10993
673|11212
14|1979
14|516
14|2155
14|8210
14|8211
14|2955
14|2154
14|8212
14|19
14|8213
102382|37625
102382|54693
102382|134
102382|122889
102382|10132
102382|72855
102382|13242
102382|35
102382|6368
102382|55152
44115|17051
44115|51072
44115|20354
44115|142182
44115|142183
44115|4515
44115|20879
44115|142184
44115|142185
44115|60467
646|738
646|9871
646|9872
646|9873
646|9874
646|7682
646|9875
646|9876
646|9877
646|9878
115|1229
115|1230
115|884
115|1231
115|1232
115|1233
115|1234
115|1235
115|1236
115|53
121|109
121|1327
121|110
121|882
121|114
121|655
121|113
121|1328
121|1329
121|1330
238|3084
238|1158
238|3085
238|3086
238|3087
238|3088
238|3142
238|3090
238|3091
238|3092
156022|5292
156022|20982
156022|56734
156022|35029
156022|58754
156022|8984
156022|6832
156022|1224149
156022|1399659
156022|20563
228967|17051
228967|19274
228967|51988
228967|79082
228967|583051
228967|1181329
228967|141774
228967|1400266
228967|1406556
228967|119810
243688|6807
243688|14892
243688|1079805
243688|1043693
243688|1358988
243688|15440
243688|85139
243688|209
243688|1422261
243688|962585
270946|18864
270946|12098
270946|12097
270946|12080
270946|6949
270946|71580
270946|83586
270946|1257563
270946|53
270946|28637
863|31
863|12898
863|7090
863|3234
863|7167
863|12899
863|12900
863|7907
863|8873
863|4201
13183|50463
13183|8289
13183|17832
13183|47296
13183|17178
13183|17183
13183|1247
13183|40009
13183|230
13183|79343
58|85
58|114
58|116
58|2440
58|1709
58|1640
58|2441
58|378
58|2038
58|118
307663|75330
307663|11155
307663|23821
307663|62
307663|51670
307663|1352662
307663|1438026
307663|142192
307663|1177283
307663|83225
205587|3223
205587|3087
205587|21657
205587|7132
205587|239271
205587|879
205587|81217
205587|38582
205587|1272862
205587|18328
107846|16483
107846|1100
107846|8767
107846|980
107846|62644
107846|7132
107846|98215
107846|4783
107846|575674
107846|1042684
56292|500
56292|17604
56292|11108
56292|52851
56292|72118
56292|142636
56292|10182
56292|508582
56292|6079
56292|92428
328425|23532
328425|15556
328425|33192
328425|62562
328425|1078613
328425|1331652
328425|1211946
328425|27031
328425|1455750
328425|1455751
379291|19498
379291|183812
379291|1164238
379291|50266
379291|5916
379291|527313
379291|60255
379291|1115122
379291|116315
379291|3035
808|12073
808|776
808|6941
808|12074
808|1925
808|12075
808|12076
808|12077
808|12078
808|12098
241554|3896
241554|228
241554|92404
241554|467645
241554|14888
241554|589162
241554|7132
241554|2207
241554|4238
241554|1078613
41233|138009
41233|54503
41233|1338420
41233|138010
41233|58965
41233|138011
41233|138012
41233|110743
41233|1397768
41233|1397762
857|31
857|3197
857|1117
857|94864
857|12838
857|3907
857|1892
857|12833
857|12834
857|12835
1930|37625
1930|54693
1930|7026
1930|5724
1930|8349
1930|35
1930|76793
1930|55152
1930|6368
1930|231547
11324|6193
11324|103
11324|2282
11324|1246
11324|1812
11324|2201
11324|17183
11324|1276
11324|15854
11324|3911
190859|51329
190859|59219
190859|1530518
190859|163139
190859|169334
190859|1530524
190859|549063
190859|1259732
190859|39213
190859|71519
254320|72466
254320|3293
254320|121529
254320|4764
254320|17064
254320|39187
254320|55398
254320|550552
254320|235125
254320|122426
20352|4495
20352|41088
20352|59919
20352|5823
20352|21200
20352|41091
20352|17743
20352|124750
20352|998571
20352|124747
120467|5469
120467|1291350
120467|1164
120467|8789
120467|3490
120467|5293
120467|4785
120467|1037
120467|9642
120467|1532
102651|11701
102651|18050
102651|36594
102651|82191
102651|1355733
102651|8436
102651|1017347
102651|11356
102651|32987
102651|12982
109424|31
109424|2229
109424|94864
109424|15824
109424|75604
109424|17199
109424|37204
109424|37154
109424|87070
109424|1261694
954|500
954|10127
954|4885
954|15319
954|1003
954|10182
954|5470
954|13333
954|3211
954|15320
12|13
12|14
12|12
12|5293
12|18
12|19
12|6168
12|17401
12|14723
12|7911
276905|60949
276905|83586
276905|18284
276905|69122
276905|2440
276905|89819
276905|17782
276905|86498
276905|204462
276905|84495
1637|6384
1637|18277
1637|2778
1637|8447
1637|3977
1637|2683
1637|12056
1637|33712
1637|5151
1637|3205
950|15757
950|5723
950|5724
950|15758
950|57599
950|15760
950|14991
950|21200
950|5713
950|5717
154400|2524
154400|87722
154400|4691
154400|73381
154400|40543
154400|43366
154400|968863
154400|126686
154400|937913
154400|6183
238636|81685
238636|37158
238636|70303
238636|31168
238636|1208406
238636|95517
238636|38571
238636|21675
238636|53252
238636|3979
453|934
453|228
453|6161
453|290
453|6162
453|6163
453|6164
453|6165
453|6166
453|6167
4638|11108
4638|11109
4638|10669
4638|388
4638|14887
4638|28847
4638|155532
4638|39185
4638|39187
4638|39188
10020|62050
10020|15048
10020|108055
10020|725
10020|28010
10020|14730
10020|145151
10020|170970
10020|75599
10020|166994
3131|6193
3131|11856
3131|6941
3131|3896
3131|2039
3131|4764
3131|388
3131|20243
3131|15196
3131|37947
210860|85
210860|12052
210860|3061
210860|6162
210860|81364
210860|4785
210860|75130
210860|8445
210860|4455
210860|1196960
166424|996701
166424|51072
166424|135651
166424|478
166424|20286
166424|38951
166424|1462
166424|1529004
166424|198
166424|1529010
274504|55085
274504|17051
274504|2224
274504|228
274504|18975
274504|83968
274504|38024
65754|8784
65754|108916
65754|290
65754|1640
65754|32
65754|782
65754|20810
65754|6368
65754|11855
65754|5725
234004|19506
234004|84490
234004|86007
234004|29446
234004|24362
234004|1355793
234004|19546
234004|5916
234004|16483
234004|98285
12445|10980
12445|10989
12445|10990
12445|4566
12445|10978
12445|1283
12445|7056
12445|1923
12445|5469
12445|9138
129|19587
129|19588
129|19589
129|19590
129|19591
129|19592
129|19594
129|40450
129|554423
129|20334
489|1892
489|2157
489|880
489|1640
489|6613
489|1893
489|6614
489|6615
489|95741
489|6616
238713|55536
238713|976
238713|9827
238713|9642
238713|62965
238713|19
238713|21127
238713|11115
238713|54882
238713|1106222
82702|449
82702|17276
82702|41091
82702|21007
82702|112
82702|938
82702|239019
82702|54691
82702|51990
82702|59174
296|1100
296|6408
296|6194
296|7218
296|7219
296|7220
296|2716
296|7221
296|7222
296|7223
159824|19292
159824|62861
159824|77948
159824|32895
159824|884
159824|60950
159824|298410
159824|1523670
159824|53122
159824|28640
16048|101922
16048|101923
16048|86333
16048|101924
16048|146436
16048|1148683
16048|1003974
16048|1148684
16048|1148685
16048|548357
64682|6193
64682|2219
64682|36662
64682|33192
64682|1133349
64682|52848
64682|76512
64682|35780
64682|236851
64682|205474
263341|1620
263341|1341
263341|58319
263341|1583307
263341|232499
263341|113948
263341|2974
263341|145248
263341|1296430
263341|61705
564|18269
564|3293
564|10727
564|16743
564|18916
564|18041
564|8537
564|18917
564|8545
564|18920
295964|51329
295964|23459
295964|1016168
295964|1254583
295964|227454
295964|139
295964|7056
295964|29528
295964|3872
295964|1048644
53182|38664
53182|10912
53182|17286
53182|208296
53182|1371
53182|17289
53182|85065
53182|17290
53182|766
53182|17291
62211|7904
62211|1230
62211|884
62211|15735
62211|155649
62211|21198
62211|52601
62211|21290
62211|95101
62211|658
285|85
285|114
285|116
285|1619
285|118
285|378
285|2440
285|2441
285|1640
285|2449
812|15827
812|2157
812|15829
812|15830
812|15831
812|15832
812|15833
812|81178
812|35219
812|12077
184315|18918
184315|6972
184315|5049
184315|17328
184315|76547
184315|87879
184315|54810
184315|12763
