10764|7576
10764|8411
10764|22790
22|2
22|130
807|12
807|4286
807|65394
13|4
1735|33
1735|2269
1735|7295
1735|11462
1735|19643
276907|10163
276907|10246
276907|20664
201088|33
201088|675
201088|923
326423|12
326423|2780
326423|5899
109445|2
109445|6125
216015|10146
216015|11801
216015|27551
76203|81
76203|508
76203|1246
76203|9349
76203|10104
68721|420
306947|34307
671|436
671|6194
671|7364
287948|104
287948|1145
287948|3823
287948|6896
287948|10611
287948|11620
287948|71220
227159|12
227159|6363
227159|28732
228066|306
228066|1302
228066|20478
228066|22213
274854|491
274854|2995
274854|7154
274854|12006
274854|24097
274854|33832
274854|72441
500|285
500|26198
336004|10405
336004|67776
336004|67777
336004|67778
193893|306
193893|28787
193893|28788
265208|972
265208|1632
265208|24049
265208|45980
265208|49969
265208|59488
265208|59490
36557|5
36557|60
36557|264
36557|7576
36557|10761
36557|11345
36557|26030
36557|41053
36557|41054
272|429
272|923
272|6194
272|9993
272|9996
272|19231
8587|2
8587|10217
147441|1645
147441|7076
147441|20656
147441|52184
49051|11
49051|12
49051|8411
329004|6715
329004|7281
329004|11667
329004|63443
329004|73310
329004|75838
287424|1632
287424|3604
287424|12075
287424|52924
287424|52925
287424|68506
287424|74208
335988|4
335988|33
335988|22826
77338|9
77338|104
77338|3823
77338|6301
77338|7038
77338|7766
77338|8018
77338|22123
14160|2
14160|3
222935|711
222935|12292
222935|22213
365222|6950
365222|72821
365222|72822
365222|74194
254470|33
254470|12026
254470|12365
585|2
585|3
68737|923
68737|3528
68737|13444
68737|20478
68737|40112
68737|40890
65496|2951
201085|923
280|104
280|574
280|1280
280|14723
333385|15465
333385|19632
333385|23921
252838|14
252838|3287
252838|34034
8681|25
8681|104
8681|1115
8681|6586
8681|6877
8681|6896
8681|11261
8681|11845
8681|23614
673|436
673|6194
673|7364
673|19092
14|27
14|2721
102382|5
102382|19551
102382|31828
102382|53462
44115|43
44115|444
44115|2015
44115|6194
44115|6708
44115|7981
44115|8286
44115|10892
44115|10893
646|7576
646|8411
115|1382
115|10163
121|11
121|12
121|5237
238|4
238|10211
156022|5
156022|79
156022|1423
156022|2767
156022|34034
156022|41096
228967|177
243688|768
243688|829
243688|8411
243688|22213
270946|521
863|2
863|3
13183|4
13183|429
13183|840
13183|923
13183|6194
58|2
58|130
58|19936
307663|3604
307663|6715
307663|10405
307663|33832
205587|79
205587|6194
205587|8406
205587|27467
107846|491
107846|2995
107846|10405
107846|11761
107846|31832
107846|36212
107846|46961
56292|4
56292|6277
56292|11461
56292|21777
328425|3172
328425|32299
328425|47729
328425|69542
808|27
808|520
808|521
241554|829
241554|18617
241554|41624
41233|491
41233|9195
857|4
857|27
857|56
857|762
857|11362
1930|5
1930|326
1930|7505
11324|4
11324|562
11324|11317
11324|23243
190859|79
190859|171
190859|6194
190859|41624
190859|57408
190859|57409
254320|726
254320|850
254320|2345
254320|3353
254320|4508
254320|5358
254320|7254
254320|9349
254320|10611
254320|17298
254320|19246
254320|71265
254320|72595
254320|72596
254320|72597
254320|72598
254320|72599
20352|33
20352|6704
120467|43
120467|258
120467|264
120467|9350
120467|22213
120467|23449
102651|2
102651|16314
109424|258
109424|11370
109424|11801
954|4
954|44
12|2
12|3
12|26151
276905|1632
276905|67327
276905|72280
276905|72281
1637|306
950|9383
950|11749
154400|43
154400|7076
238636|33
238636|729
238636|2481
238636|3172
238636|47354
453|23
453|27
453|33
4638|443
4638|694
4638|3656
4638|10163
10020|2
10020|10217
10020|10282
3131|14
3131|7380
3131|7381
210860|1757
210860|7571
210860|36209
210860|39649
166424|306
166424|5374
166424|7505
166424|9078
166424|20478
166424|22213
166424|28788
274504|8924
274504|50478
65754|5
65754|258
65754|8083
65754|8411
65754|33817
65754|47479
234004|2213
234004|30786
234004|30794
12445|6194
12445|7364
12445|20478
129|10342
489|14
489|2253
489|23201
238713|306
238713|7076
238713|61791
82702|521
82702|20154
296|5
296|763
296|6194
296|7340
296|19116
296|23636
159824|5
159824|2251
16048|1880
16048|10421
64682|79
64682|240
64682|6194
64682|11858
64682|14440
64682|14604
263341|308
263341|12005
263341|35315
564|33
564|11462
295964|215
295964|32243
295964|36390
53182|923
53182|2994
53182|2995
53182|6194
53182|7636
53182|9995
62211|2
62211|3
285|2
285|130
285|19936
812|3166
184315|4
184315|8411
184315|19648
184315|34081
1865|2
1865|130
1865|20478
137106|79
137106|429
137106|829
137106|2723
137106|2785
137106|4081
137106|6194
137106|8089
137106|25120
137106|41624
6977|14
6977|258
6977|838
6977|2092
204922|694
204922|1645
204922|10254
204922|17513
204922|18230
204922|36991
37799|5
37799|258
37799|7295
9502|521
1422|829
1422|5552
1422|6194
1422|7380
1422|45778
862|2
862|3
5915|838
5915|1246
5915|8769
5915|41051
597|4
597|306
597|574
38|10039
38|10059
38|10146
256591|813
256591|21914
256591|41624
256591|47586
44214|43
44214|444
44214|7503
44214|10246
1259|43
1259|258
1259|284
1259|288
1259|289
1259|2452
321741|79
321741|1645
321741|34034
321741|71170
321741|71171
329440|32300
329440|51860
261023|2691
261023|5056
261023|10246
261023|40106
261023|41624
261023|47169
261023|50481
674|462
674|6194
674|7364
152601|13184
1891|1
1891|306
12444|6194
12444|7364
146233|1088
146233|12199
146233|18208
266294|26402
568|23
568|33
68724|559
68724|2531
68724|7431
68724|11029
68724|18209
68724|28788
68724|31076
262543|4434
262543|34070
387893|9383
387893|11749
387893|75052
672|436
672|6194
672|7364
672|19094
321697|33
321697|258
321697|923
321697|1557
321697|4220
321697|6708
328589|288
328589|53151
351819|16313
271826|280
181283|491
181283|1645
181283|9015
72105|33
72105|2531
72105|8789
187017|5
187017|333
187017|2531
187017|8411
187017|9194
187017|34034
187017|34035
187017|34036
769|6194
72784|1786
72784|10039
72784|10427
296100|34
296100|16615
296100|17393
152532|13
152532|33
152532|10255
152532|19631
13448|5
13448|23
13448|5561
13448|8253
762|416
762|463
762|464
762|465
85|1
85|4
218|1280
218|3952
218|4764
218|7745
424|33
424|56
602|306
602|347
27578|696
27578|925
27578|7636
27578|10254
393513|4867
254904|597
254904|7295
254904|57944
68734|3281
68734|6194
68734|22695
38757|2
257088|264
257088|1088
257088|10289
257088|70993
161|79
161|129
161|172
161|2596
161|6194
161|24939
133805|3287
133805|8411
133805|11581
18785|923
18785|3527
18785|6194
18785|12235
253412|33
253412|10163
253412|10221
253412|10246
253412|40106
253412|62693
70981|444
70981|1645
70981|7392
70981|19747
1734|33
1734|11462
1734|20242
429|60
429|5755
429|7508
429|42498
83542|450
83542|1972
83542|7829
83542|10947
83542|11080
83542|11082
83542|11083
83542|19621
60304|4
60304|264
60304|746
60304|4740
60304|8411
60304|11238
310|33
310|158
310|159
310|160
169917|215
169917|216
169917|8532
169917|10246
169917|11448
169917|39043
169917|40106
169917|40107
658|7576
658|8411
637|370
637|371
141|185
141|2214
141|3334
12155|2
12155|598
12155|8601
12155|16314
12155|20004
72570|158
72570|3287
249070|306
249070|7485
249070|14446
249070|22213
93456|33
93456|6704
87827|289
87827|290
87827|444
87827|711
87827|10893
87827|13480
58595|33
58595|16314
57158|11
57158|12
57158|8411
37165|4
37165|258
350|306
350|444
350|445
350|682
350|711
9334|33
9334|7385
9334|7588
9334|11462
203801|1302
203801|6194
203801|23202
203801|41624
562|306
562|1073
562|1885
4982|23
4982|33
4982|1645
4982|7295
4982|8083
41154|56
41154|5627
41154|6736
41154|9169
41154|11084
203835|14
203835|3172
203835|7405
306819|8875
306819|10163
306819|11773
306819|11921
306819|11922
306819|23200
306819|73536
306819|73537
306819|73538
306819|73539
302688|4171
302688|7429
302688|12026
286565|711
23483|81
23483|5374
979|616
979|694
979|856
979|1157
979|4176
979|5358
979|19233
767|6194
767|7364
261392|1785
261392|7493
261392|23921
261392|24277
261392|39707
10528|79
10528|1885
10528|6194
10528|19855
10528|23202
640|27
640|367
640|368
8358|27
8358|306
8358|4171
8358|11395
266647|6194
266647|20478
266647|27711
266647|41624
106|306
106|840
106|1302
106|1885
106|5263
106|5264
194|104
194|592
194|4411
194|12000
194|16804
194|23446
194|25020
194|27897
194|30994
80321|520
80321|521
10527|520
10527|521
12162|491
12162|770
12162|2053
12162|10255
12162|20343
12162|20344
1372|348
1372|430
1372|449
1372|705
1372|6194
1372|7380
1372|20938
18|9
675|1022
675|6194
675|7364
675|20006
17654|11
17654|559
17654|2300
17654|8504
17654|8582
17654|10884
17654|11029
17654|12200
17654|20667
17654|20668
323262|12142
323262|21838
329263|47
6479|79
6479|333
6479|433
6479|6194
6479|7364
6479|12485
707|60
707|7576
707|8411
7446|27
7446|11843
7446|12178
7446|12379
207|9195
207|10282
57800|9383
57800|11749
192141|2266
192141|2877
192141|66930
8909|33
8909|158
8909|1038
8909|2526
8909|2527
8909|2528
8909|7295
8909|23955
1631|243
1631|18367
1631|18477
1631|25899
578|33
578|1865
97020|5
97020|655
97020|8411
243683|491
243683|2378
318781|2094
318781|5754
318781|6938
94329|860
94329|12141
94329|12142
6637|130
6637|831
6637|5888
6637|19097
6637|20012
6637|20013
78|5798
78|6194
78|7965
953|27
953|520
953|521
167073|1508
167073|5267
167073|7177
167073|16486
314405|2395
314405|2683
314405|5125
314405|11011
314405|11561
314405|12032
314405|20416
314405|20418
314405|29223
314405|53334
314405|53335
314405|53337
314405|53339
314405|67285
1954|12
1954|816
1954|817
1954|6363
1954|12200
100042|12
100042|33
100042|1156
100042|19177
652|81
652|6194
652|7636
652|18990
652|19107
652|19108
37735|3287
37735|7291
76492|5
76492|2251
2034|79
2034|172
2034|6194
2034|19507
2034|24939
1368|41
747|33
747|443
747|694
747|9349
747|10163
747|10462
747|53047
747|53048
81774|7110
81774|26899
81774|28391
81774|51304
81774|51305
241239|6735
241239|6736
241239|7493
241239|14861
241239|14862
241239|41077
241239|53656
296099|12
296099|6363
296099|53060
82675|25
82675|104
82675|1115
82675|6896
82675|23616
13475|4
13475|158
13475|11461
13475|23419
39254|27
39254|2575
39254|7294
39254|9195
39254|11395
39254|12087
24|14
24|59
24|39121
1892|1
1892|306
4108|356
4108|972
4108|5358
4108|6896
920|2
920|3
660|7576
660|8411
239571|7295
298|79
298|129
298|2596
298|6194
311291|10441
557|326
557|441
557|19551
28178|1843
28178|7419
28178|11278
28178|11341
28178|66327
28178|66328
644|27
644|56
644|385
644|6194
290637|51523
290637|51524
278154|306
225728|5870
225728|7217
225728|8087
225728|9349
225728|20664
225728|58085
49040|33
49040|6452
49040|7295
49040|7383
49040|25716
107|441
107|13419
10781|12
10781|1633
10781|2481
10781|23653
10781|56620
9472|12178
9472|19354
9472|22573
2048|306
2048|415
2048|1302
2048|12485
2048|19354
2048|19355
75612|33
75612|7076
75612|7295
75612|19647
75612|19648
293646|1088
293646|11317
293646|24459
293646|60255
1724|33
1724|420
1724|11533
1724|19551
1724|25121
52520|126
52520|831
52520|3287
52520|7738
52520|7740
321258|126
321258|829
321258|2912
321258|18880
321258|47729
10009|2
10009|10217
62|385
62|8411
87421|1225
87421|14718
87421|23634
44048|306
44048|1645
44048|1838
44048|19776
44048|19777
87|1
87|4
8467|12
8467|11061
342878|1992
287787|33707
50620|491
50620|5219
50620|12292
679|306
679|396
679|19747
257445|5
257445|333
257445|30246
1571|289
1571|306
1571|444
1571|890
1571|11845
58574|79
58574|1885
58574|2723
58574|6194
58574|23202
8355|9383
8355|11749
9487|2
9487|3
205584|491
205584|908
205584|3528
377985|2343
955|4
955|44
955|51199
80274|491
80274|3200
80274|3263
80274|7296
80274|31825
80274|31826
32657|289
32657|436
32657|444
32657|711
32657|5219
32657|6332
32657|10893
32657|28431
600|385
600|6194
600|50819
301348|6901
64688|5
64688|333
64688|5585
64688|7295
64688|8411
54138|4
54138|6277
54138|11461
54138|12536
20526|2
20526|7161
20526|18713
20526|23791
103663|76
2105|33
2105|491
2105|506
2105|3169
607|56
607|441
607|49325
956|4
956|44
956|264
956|658
956|2269
956|14714
956|22102
9806|2
9806|3
321751|669
321751|6639
321751|12010
714|60
714|7576
714|8411
714|10761
291015|32409
291015|32410
291015|32411
291015|32412
47964|290
47964|306
47964|444
47964|2735
47964|10893
47964|12292
47964|22213
47964|34396
47964|34397
138103|342
138103|925
138103|7571
138103|10254
138103|28384
138103|40822
1359|35
1359|6455
1359|65670
101|9
10681|2
10681|3
8966|491
8966|4000
8966|5218
8966|11843
8966|12292
8966|57750
2502|33
2502|862
2502|7384
2502|11346
2502|11347
1018|104
1018|373
1018|635
1018|636
1018|637
13387|1075
13387|3823
13387|6877
13387|6896
12244|1268
12244|2885
12244|7295
12244|8601
12244|10280
196867|5
196867|7431
196867|12485
64686|2735
64686|4403
64686|6292
64686|20478
64686|20851
239563|308
239563|3314
239563|7076
239563|15855
44865|308
44865|539
44865|856
44865|13184
44865|26492
44865|35050
19908|5
124905|882
124905|923
124905|6194
124905|10256
124905|41624
285783|559
285783|5752
285783|11395
11036|12
393793|75821
2059|2
2059|130
2059|831
2059|19097
393423|75681
86834|4
86834|508
86834|7503
86834|10256
75656|491
75656|7296
75656|23271
75656|23272
75780|4
75780|762
75780|6277
75780|21777
299536|420
68726|923
68726|6194
68726|19750
68726|19751
1893|1
9437|4
9437|11661
127521|11061
127521|23283
2062|2
2062|3
168672|5
168672|507
168672|13184
745|158
745|862
745|915
745|17032
51876|134
51876|7295
51876|8852
51876|8854
51876|8855
51876|8856
168530|33
497|97
497|3982
497|6194
232572|316
232572|50482
280092|3172
280092|7625
280092|11341
280092|31715
280092|43376
280092|63520
136400|13
136400|2527
136400|10405
136400|11030
137|5
629|1382
1271|449
1271|923
1271|2994
1271|2995
1271|6194
1271|7636
710|60
710|7576
710|8411
293863|737
293863|1632
293863|24049
408|3166
41733|923
41733|3527
41733|6194
50546|5
50546|2608
36643|60
36643|7576
36643|8411
36643|10761
348|11865
348|19747
1572|306
1572|1504
4951|1757
4951|1783
4951|9195
36586|12
36586|325
36586|421
36586|5611
36586|11321
36586|11322
36586|11323
36586|11324
268|1382
268|4357
268|6194
262391|581
245703|6194
245703|50914
163|79
163|129
163|2596
163|6194
163|12202
2501|33
2501|7383
2501|7384
2501|7385
2501|11345
14161|5
14161|347
14161|1557
14161|10905
117263|925
117263|10254
44896|4
44896|2348
44896|3281
44896|10262
44896|24955
49049|284
49049|6733
49049|7437
49049|46506
49049|46507
9509|508
9509|711
9509|1171
9509|1645
9509|10104
105|33
105|56
105|20448
18239|491
18239|4000
18239|5218
18239|5219
18239|12292
137094|4
137094|435
137094|2767
137094|6277
137094|9341
137094|11250
454|240
454|306
17979|5888
17979|11395
207933|152
207933|13923
73|12
73|924
73|11308
37135|2
277216|12
277216|33
277216|923
277216|2780
277216|63924
277216|63925
45243|923
45243|2877
45243|3527
45243|6194
44912|2609
44912|6194
44912|9993
608|5
608|56
608|441
608|49325
82690|6125
346672|34
346672|126
346672|3287
346672|7738
22538|33
22538|2527
114150|12365
49444|521
9659|2537
9659|8831
9659|11962
200727|47
200727|1266
5548|41
11224|3166
49530|508
49530|655
49530|10104
1949|4
1949|6194
1949|11317
62177|2
62177|3
1593|289
1593|306
1593|436
1593|2575
667|8411
4327|5
329833|4
329833|258
329833|12178
339527|2273
339527|7493
339527|34081
279229|7237
176|2061
176|23019
176|55405
70160|1632
70160|5420
10693|3166
138843|12
138843|11565
138843|31375
36669|60
36669|7576
36669|8411
36669|10761
89|1
89|4
171274|178
171274|6194
68728|2
68728|16314
240|4
240|536
7453|158
7453|2242
7453|2243
7453|9195
294963|11049
241257|308
241257|784
241257|4908
241257|5444
241257|7493
241257|29564
787|25
787|433
787|489
787|490
787|491
181886|164
181886|21380
181886|21381
181886|21382
181886|41077
49529|2
591|5
591|23
591|8253
591|19927
342521|12
95775|1653
423|104
423|208
423|250
423|260
423|264
423|266
423|267
423|268
423|269
423|271
423|355
423|694
423|4247
423|10201
423|19150
423|31087
71676|5
71676|6736
71676|7505
71676|13816
71676|20241
71676|27551
18360|306
18360|436
18360|444
18360|2575
18360|10224
18360|20478
708|7576
708|8411
700|60
700|7576
700|8411
364|1382
364|6194
604|79
604|172
604|375
604|1885
604|6194
19913|43
19913|4364
19913|6332
50619|491
50619|5219
50619|6446
50619|7490
50619|7491
50619|12292
50619|58321
50619|58322
47933|306
109443|4
109443|4740
109443|10105
174751|8873
174751|13242
174751|13403
174751|14358
174751|14359
559|5
559|326
253|7576
253|8411
246741|2372
246741|6510
246741|21213
313922|1976
313922|49389
206487|7584
206487|10950
206487|15392
206487|15393
10192|521
254473|5358
254473|6896
254473|23616
254473|32999
233063|5754
233063|5755
855|130
855|497
855|1645
225574|104
225574|694
225574|1885
225574|3823
225574|20664
225574|26387
37136|4
264999|6194
264999|34981
116711|9383
116711|11749
277|126
277|7733
277|7734
277|7735
277|7736
228161|306
228161|521
57165|923
57165|3528
57165|6194
57165|24175
57165|24176
180|44
180|766
180|7293
180|7392
38365|5
38365|2608
38365|7295
11970|2
170522|104
170522|1115
170522|4888
170522|5850
170522|8649
170522|10611
170522|11261
170522|16670
170522|18367
170522|34774
170522|67612
49519|521
49009|6555
49009|6736
49009|11522
49009|13920
49009|18392
49009|23992
49009|23993
840|441
840|8263
840|11458
244761|12800
244761|22884
698|60
698|7576
698|8411
698|10761
300673|2
300673|51164
55779|12
55779|48788
55779|48792
24420|12
24420|81
24420|8073
24420|23046
157353|1088
157353|9996
157353|10289
157353|13403
616|44
616|6194
616|14718
616|20634
9762|491
9762|2378
9762|9195
9762|74192
187|7405
187|10807
867|4
13223|79
13223|171
13223|975
13223|6194
13223|10138
13223|27351
13223|27352
85350|26468
1700|5
1700|97
1700|365
263109|297
263109|5870
263109|20664
809|27
809|520
809|521
561|79
561|429
561|430
561|431
561|432
561|433
561|434
561|435
561|6194
379170|3324
291270|32542
80278|491
80278|2674
80278|8111
80278|9335
80278|9974
80278|18309
80278|21632
80278|53490
80278|53491
74|4
74|27
74|44
74|56
3170|3166
389|10212
12405|3573
12405|6194
12405|9349
8810|2537
1979|289
1979|306
1979|436
1979|444
1979|5755
1979|10881
77|491
77|506
77|598
77|34446
59436|1824
59436|8530
59436|8531
59436|12010
59436|24785
1487|497
1487|552
1487|840
1487|21497
10193|2
10193|3
310593|83
310593|1533
310593|7981
310593|11752
1895|1
272693|4022
272693|5490
272693|42119
24021|491
24021|4000
24021|5218
24021|5219
24021|12292
112205|104
112205|3823
112205|6877
112205|6896
112205|7295
112205|22123
112205|31824
4147|27
4147|80
4147|22573
9355|2537
331962|10405
331962|49152
331962|49153
289|6194
332704|5056
332704|7584
332704|25954
949|508
949|675
949|6194
853|4
853|549
853|551
853|11358
853|22182
853|24136
853|24137
853|24138
9486|33
9486|694
755|59
755|7405
755|11705
755|53009
63|33
63|507
63|17031
76758|724
76758|12205
76758|49512
86829|694
86829|5490
86829|20664
138832|12
138832|6363
138832|7364
138832|16791
138832|17929
138832|31073
7451|5
7451|333
7451|497
1573|306
1573|1073
1573|1885
1633|33
9737|5
9737|10288
76163|925
76163|10254
34544|289
34544|306
34544|444
34544|1645
34544|2528
34544|5585
34544|10893
34544|10908
1643|60
1643|64
1643|7508
82693|308
181808|1
181808|2
9738|306
9738|436
9738|5755
9738|19551
9738|26149
393808|5781
393808|31058
393808|41299
782|5
782|216
1124|666
1124|6194
1124|9195
1124|9996
369784|13800
106021|8676
106021|9325
106021|18302
106021|19037
106021|22127
106021|33960
106021|46381
106021|48185
106021|48186
106021|48188
106021|48189
106021|48191
8247|306
8247|444
8247|508
8247|1171
8247|7384
8247|10104
8247|11805
289720|8976
289720|17653
289720|21549
9654|4
9654|2609
9654|10163
76649|248
76649|559
76649|4253
76649|7263
76649|12162
10144|2
182560|3574
182560|6667
182560|11448
182560|13855
182560|22868
182560|40107
182560|59897
414|6194
414|31080
36648|12
36648|420
36648|421
36648|8851
36648|11321
36648|42209
670|398
670|399
1427|342
1427|753
1427|1208
1427|2116
1427|2875
1427|5755
1427|7956
9679|130
9679|9195
43539|1632
43539|2927
43539|6320
7220|35
7220|827
7220|2188
7220|11533
7220|19551
7220|36326
377287|223
50544|97
50544|3287
50544|7291
336050|12520
274109|7062
274109|11068
274109|29564
274109|29566
274109|31898
103|441
103|46059
103|46060
265195|8205
265195|11736
265195|21914
265195|21915
8273|33
8273|3169
8273|7161
8273|52942
9489|6194
249397|76
8699|10105
98|27
98|33
98|1645
98|14440
98|21904
98|21905
98|21906
379|306
379|11273
11238|3475
300671|4
300671|787
300671|19108
300671|19477
172385|11749
172385|26162
27576|5
27576|435
27576|7295
27576|11845
11321|5
11321|1423
11321|7295
11321|12485
16996|12
16996|2378
834|126
834|3287
9444|306
9444|11231
9444|11232
9444|11233
9444|11234
326215|30926
326215|50162
326215|50163
326215|50164
46529|27
46529|6733
46529|6734
46529|9195
10140|444
10140|711
10140|10221
224141|2
224141|2527
224141|17021
224141|20478
224141|54392
325133|16615
325133|17393
284293|1422
284293|6831
284293|26590
284293|28361
9032|5
1995|4
1995|657
1995|762
1995|840
1995|3324
1995|4650
1995|19105
12092|3166
9286|12
9286|3169
9286|12067
9286|48772
9286|48785
9286|48788
64690|2266
64690|2527
64690|3263
64690|7263
64690|11337
64690|46625
266639|33
266639|3172
266639|22826
266639|57031
9506|5
9506|497
9506|2608
9387|33
9387|10308
4935|1779
4935|2752
4935|6755
4935|10342
4935|11200
4935|11847
4935|12387
4935|12518
39514|429
39514|435
39514|491
39514|9993
19912|12
19912|48788
19912|48792
8077|306
8077|19747
111|33
7555|696
7555|925
7555|7571
7555|10254
7555|10405
7555|20363
7518|520
7518|521
9739|174
9739|1885
1824|441
1824|2608
1824|10039
1824|19813
7191|4
7191|11461
47327|491
47327|831
47327|925
47327|10254
47327|11370
1417|2029
1417|2674
1417|7470
1417|11486
1417|11628
1417|11652
1417|12231
151960|2
151960|6125
388|23
388|33
1576|248
1576|342
1576|939
1576|5755
588|341
588|342
588|55914
9800|559
49013|2
49013|3
81005|12
81005|333
81005|923
81005|6194
81005|8406
81005|9168
1369|559
1369|14723
620|441
620|4267
620|47565
114|9195
114|10282
509|282
509|283
509|10163
509|31080
435|35
435|347
435|11362
435|22573
241254|3604
241254|10405
241254|33831
241254|33832
682|7576
682|8411
682|10761
273477|4
273477|5698
273477|8000
273477|69656
1624|23
1624|33
605|79
605|172
605|1885
605|6194
284427|1107
284427|26976
284427|40788
254201|76
254201|8288
254201|17513
1669|4
1669|1693
1669|2767
1250|441
1250|7295
1250|11370
1250|19551
1250|20241
1250|20475
1250|20476
242512|33
242512|2481
242512|2531
242512|2598
242512|3172
242512|47354
38055|521
165|33
165|56
165|20448
117|4
4348|33
4348|694
4348|7419
4348|10146
4348|10163
510|286
510|6194
854|12
854|552
11774|4
11774|258
11774|2348
11774|7293
11774|11930
11774|49325
77877|79
77877|813
77877|6194
77877|8057
1894|1
49018|2514
49018|7437
